DEVICE_ID,PULSE_BPM,SPO2_PCT,SPO2_STATUS,PLETH,BATTERY,RED_ADC,IR_ADC
4,69,99.2,0,65535,3759.2,25431,17260
4,69,99.2,0,65535,3759.2,25229,17110
4,69,99.2,0,65535,3759.2,25007,16950
4,69,99.2,0,65535,3759.2,24772,16788
4,69,99.2,0,65535,3759.2,24535,16622
4,255,12.7,0,31557,3768.9,58468,46033
4,255,12.7,0,31394,3768.9,58485,46055
4,255,12.7,0,31243,3768.9,58504,46078
4,255,12.7,0,31101,3768.9,58526,46101
4,255,12.7,0,30971,3768.9,58551,46126
4,255,12.7,0,30850,3768.9,58580,46152
4,255,12.7,0,30745,3768.9,58613,46184
4,255,12.7,0,30646,3768.9,58647,46214
4,255,12.7,0,30549,3768.9,58689,46249
4,255,12.7,0,30456,3768.9,58731,46283
4,255,12.7,0,30365,3768.9,58768,46313
4,255,12.7,0,30271,3768.9,58805,46341
4,255,12.7,0,30173,3768.9,58836,46370
4,255,12.7,0,30069,3768.9,58874,46406
4,255,12.7,0,29954,3768.9,58901,46433
4,255,12.7,0,29833,3768.9,58937,46461
4,255,12.7,0,29705,3768.9,58966,46493
4,255,12.7,0,29566,3768.9,58995,46519
4,255,12.7,0,29421,3768.9,59017,46546
4,255,12.7,0,29272,3768.9,59046,46572
4,255,12.7,0,29119,3768.9,59068,46596
4,255,12.7,0,28962,3768.9,59095,46622
4,255,12.7,0,28809,3768.9,59114,46646
4,255,12.7,0,28654,3768.9,59136,46672
4,255,12.7,0,28503,3768.9,59154,46694
4,255,12.7,0,28361,3768.9,59174,46718
4,255,12.7,0,28222,3768.9,59196,46741
4,255,12.7,0,28092,3768.9,59211,46754
4,255,12.7,0,27965,3768.9,59219,46772
4,255,12.7,0,27851,3768.9,59230,46787
4,255,12.7,0,27747,3768.9,59233,46791
4,255,12.7,0,27649,3768.9,59225,46771
4,255,12.7,0,27561,3768.9,59203,46734
4,255,12.7,0,27489,3768.9,59164,46671
4,255,12.7,0,27431,3768.9,59097,46550
4,255,12.7,0,27399,3768.9,58968,46326
4,255,12.7,0,27400,3768.9,58774,46004
4,255,12.7,0,27452,3768.9,58554,45667
4,255,12.7,0,27584,3768.9,58387,45419
4,255,12.7,0,27818,3768.9,58282,45267
4,255,12.7,0,28180,3768.9,58224,45182
4,255,12.7,0,28682,3768.9,58197,45155
4,255,12.7,0,29334,3768.9,58196,45156
4,255,12.7,0,30128,3768.9,58208,45178
4,255,12.7,0,31039,3768.9,58230,45216
4,255,12.7,0,32036,3768.9,58256,45261
4,255,12.7,0,33080,3768.9,58282,45303
4,255,12.7,0,34122,3768.9,58310,45348
4,255,12.7,0,35124,3768.9,58338,45384
4,255,12.7,0,36039,3768.9,58362,45413
4,255,12.7,0,36838,3768.9,58380,45431
4,255,12.7,0,37491,3768.9,58389,45440
4,255,12.7,8,37984,3768.9,58396,45446
4,255,12.7,0,38313,3768.9,58400,45459
4,255,12.7,0,38478,3768.9,58414,45477
4,255,12.7,0,38497,3768.9,58428,45498
4,255,12.7,0,38385,3768.9,58449,45526
4,255,12.7,0,38165,3768.9,58476,45556
4,255,12.7,0,37861,3768.9,58499,45583
4,255,12.7,0,37490,3768.9,58519,45600
4,255,12.7,0,37083,3768.9,58533,45619
4,255,12.7,0,36653,3768.9,58545,45630
4,255,12.7,0,36229,3768.9,58547,45633
4,255,12.7,0,35822,3768.9,58556,45636
4,255,12.7,0,35437,3768.9,58565,45640
4,255,12.7,0,35094,3768.9,58574,45650
4,255,12.7,0,34791,3768.9,58583,45662
4,255,12.7,0,34537,3768.9,58600,45676
4,255,12.7,0,34331,3768.9,58615,45698
4,255,12.7,0,34168,3768.9,58626,45719
4,255,12.7,0,34039,3768.9,58639,45748
4,255,12.7,0,33949,3768.9,58655,45782
4,255,12.7,0,33880,3768.9,58677,45820
4,255,12.7,0,33821,3768.9,58697,45863
4,255,12.7,0,28809,3768.9,59114,46646
4,255,12.7,0,28654,3768.9,59136,46672
4,255,12.7,0,28503,3768.9,59154,46694
4,255,12.7,0,28361,3768.9,59174,46718
4,255,12.7,0,28222,3768.9,59196,46741
4,255,12.7,0,28092,3768.9,59211,46754
4,255,12.7,0,27965,3768.9,59219,46772
4,255,12.7,0,27851,3768.9,59230,46787
4,255,12.7,0,27747,3768.9,59233,46791
4,255,12.7,0,27649,3768.9,59225,46771
4,255,12.7,0,27561,3768.9,59203,46734
4,255,12.7,0,27489,3768.9,59164,46671
4,255,12.7,0,27431,3768.9,59097,46550
4,255,12.7,0,27399,3768.9,58968,46326
4,255,12.7,0,27400,3768.9,58774,46004
4,255,12.7,0,27452,3768.9,58554,45667
4,255,12.7,0,27584,3768.9,58387,45419
4,255,12.7,0,27818,3768.9,58282,45267
4,255,12.7,0,28180,3768.9,58224,45182
4,255,12.7,0,28682,3768.9,58197,45155
4,255,12.7,0,29334,3768.9,58196,45156
4,255,12.7,0,30128,3768.9,58208,45178
4,255,12.7,0,31039,3768.9,58230,45216
4,255,12.7,0,32036,3768.9,58256,45261
4,255,12.7,0,33080,3768.9,58282,45303
4,255,12.7,0,34122,3768.9,58310,45348
4,255,12.7,0,35124,3768.9,58338,45384
4,255,12.7,0,36039,3768.9,58362,45413
4,255,12.7,0,36838,3768.9,58380,45431
4,255,12.7,0,37491,3768.9,58389,45440
4,255,12.7,8,37984,3768.9,58396,45446
4,255,12.7,0,38313,3768.9,58400,45459
4,255,12.7,0,38478,3768.9,58414,45477
4,255,12.7,0,38497,3768.9,58428,45498
4,255,12.7,0,38385,3768.9,58449,45526
4,255,12.7,0,38165,3768.9,58476,45556
4,255,12.7,0,37861,3768.9,58499,45583
4,255,12.7,0,37490,3768.9,58519,45600
4,255,12.7,0,37083,3768.9,58533,45619
4,255,12.7,0,36653,3768.9,58545,45630
4,255,12.7,0,36229,3768.9,58547,45633
4,255,12.7,0,35822,3768.9,58556,45636
4,255,12.7,0,35437,3768.9,58565,45640
4,255,12.7,0,35094,3768.9,58574,45650
4,255,12.7,0,34791,3768.9,58583,45662
4,255,12.7,0,34537,3768.9,58600,45676
4,255,12.7,0,34331,3768.9,58615,45698
4,255,12.7,0,34168,3768.9,58626,45719
4,255,12.7,0,34039,3768.9,58639,45748
4,255,12.7,0,33949,3768.9,58655,45782
4,255,12.7,0,33880,3768.9,58677,45820
4,255,12.7,0,33821,3768.9,58697,45863
4,255,12.7,0,33766,3768.9,58719,45905
4,255,12.7,0,33707,3768.9,58745,45949
4,255,12.7,0,33637,3768.9,58768,45995
4,255,12.7,0,33548,3768.9,58791,46041
4,255,12.7,0,33438,3768.9,58814,46083
4,255,12.7,0,33291,3768.9,58835,46120
4,255,12.7,0,33118,3768.9,58849,46153
4,255,12.7,0,32909,3768.9,58860,46184
4,255,12.7,0,32672,3768.9,58872,46211
4,255,12.7,0,32414,3768.9,58884,46237
4,255,12.7,0,32132,3768.9,58887,46257
4,255,12.7,0,31842,3768.9,58894,46277
4,255,12.7,0,31543,3768.9,58903,46300
4,255,12.7,0,31247,3768.9,58913,46323
4,255,12.7,0,30950,3768.9,58922,46343
4,255,12.7,0,30667,3768.9,58932,46364
4,255,12.7,0,30404,3768.9,58944,46389
4,255,12.7,0,30163,3768.9,58954,46407
4,255,12.7,0,29944,3768.9,58967,46426
4,255,12.7,0,29742,3768.9,58976,46446
4,255,12.7,0,29566,3768.9,58984,46461
4,255,12.7,0,29415,3768.9,58994,46485
4,255,12.7,0,29278,3768.9,59010,46507
4,255,12.7,0,29164,3768.9,59027,46529
4,255,12.7,0,29064,3768.9,59045,46550
4,255,12.7,0,28971,3768.9,59064,46575
4,255,12.7,0,28889,3768.9,59079,46599
4,255,12.7,0,28808,3768.9,59097,46621
4,255,12.7,0,28733,3768.9,59120,46643
4,255,12.7,0,28658,3768.9,59138,46668
4,255,12.7,0,28583,3768.9,59151,46692
4,255,12.7,0,28504,3768.9,59168,46712
4,255,12.7,0,28417,3768.9,59180,46735
4,255,12.7,0,28326,3768.9,59191,46753
4,255,12.7,0,28231,3768.9,59201,46776
4,255,12.7,0,28128,3768.9,59211,46795
4,255,12.7,0,28021,3768.9,59225,46815
4,255,12.7,0,27913,3768.9,59233,46832
4,255,12.7,0,27802,3768.9,59249,46857
4,71,97.8,0,27690,3768.9,59259,46873
4,71,97.8,0,27582,3768.9,59264,46885
4,71,97.8,0,27477,3768.9,59261,46899
4,71,97.8,0,27376,3768.9,59258,46910
4,71,97.8,0,27282,3768.9,59258,46924
4,71,97.8,0,27192,3768.9,59254,46931
4,71,97.8,0,27113,3768.9,59248,46936
4,71,97.8,0,27038,3768.9,59240,46936
4,71,97.8,0,26974,3768.9,59230,46920
4,71,97.8,0,26918,3768.9,59212,46893
4,71,97.8,0,26882,3768.9,59180,46836
4,71,97.8,0,26861,3768.9,59116,46728
4,71,97.8,0,26863,3768.9,58998,46523
4,71,97.8,0,26901,3768.9,58806,46213
4,71,97.8,0,26993,3768.9,58576,45867
4,71,97.8,0,27165,3768.9,58399,45608
4,71,97.8,0,27444,3768.9,58280,45442
4,71,97.8,0,27869,3768.9,58210,45353
4,71,97.8,0,28446,3768.9,58168,45310
4,71,97.8,0,29191,3768.9,58159,45308
4,71,97.8,0,30101,3768.9,58168,45332
4,71,97.8,0,31149,3768.9,58185,45365
4,71,97.8,0,32293,3768.9,58203,45410
4,71,97.8,0,33497,3768.9,58228,45455
4,71,97.8,0,34706,3768.9,58255,45500
4,71,97.8,0,35871,3768.9,58279,45541
4,71,97.8,0,36943,3768.9,58301,45575
4,71,97.8,0,37882,3768.9,58321,45601
4,71,97.8,0,38651,3768.9,58328,45622
4,71,97.8,0,39233,3768.9,58341,45635
4,71,97.8,8,39630,3768.9,58348,45649
4,71,97.8,0,39831,3768.9,58355,45667
4,71,97.8,0,39854,3768.9,58363,45694
